,name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
4988,5,2014,40000,1,1,1,2,13.1,2499.0,141.0,7.0
4989,3,2012,90000,1,1,2,1,19.08,1582.0,126.32,5.0
4990,7,2015,40000,1,1,2,1,18.49,1493.0,100.0,7.0
4991,5,2015,138000,1,1,1,1,22.77,1498.0,98.59,5.0
4992,0,2016,70000,1,1,1,1,25.2,1248.0,74.0,5.0
4993,15,2019,30000,2,1,1,2,19.44,999.0,75.0,5.0
4994,3,2013,125000,1,1,1,3,22.32,1582.0,126.3,5.0
4995,2,2015,120000,1,1,1,2,26.0,1498.0,98.6,5.0
4996,0,2013,180000,1,1,1,2,23.4,1248.0,74.0,5.0
4997,8,2015,20000,2,1,1,1,17.57,1193.0,88.7,5.0
4998,6,2012,80000,1,1,1,1,19.87,1461.0,83.8,5.0
4999,4,2014,110000,1,1,1,2,12.99,2494.0,100.6,7.0
5000,3,2013,80000,1,1,1,2,22.32,1582.0,126.32,5.0
5001,4,2017,40000,1,1,1,1,23.59,1364.0,67.05,5.0
5002,2,2018,30000,2,1,1,1,17.5,1199.0,88.7,5.0
5003,5,2014,80000,1,1,1,1,25.01,1498.0,89.75,5.0
5004,1,2011,140000,1,1,1,2,20.0,1968.0,108.5,5.0
5005,0,2017,25000,2,1,1,1,23.95,998.0,67.05,5.0
5006,0,2017,20000,1,1,1,1,28.4,1248.0,74.02,5.0
5007,3,2017,30000,2,1,1,1,21.1,814.0,55.2,5.0
5008,12,2009,80000,2,1,2,3,10.93,3498.0,272.0,5.0
5009,3,2018,46000,1,1,1,1,19.67,1582.0,126.2,5.0
5010,15,2013,70000,1,1,1,2,22.07,1199.0,73.9,5.0
5011,0,2000,56194,2,1,1,4,16.1,796.0,37.0,4.0
5012,0,2018,40000,2,1,1,1,22.0,1197.0,81.8,5.0
5013,0,2015,40000,2,1,1,1,22.74,796.0,47.3,5.0
5014,0,2016,120000,1,1,1,1,24.52,1248.0,88.5,7.0
5015,0,2016,120000,1,1,1,1,25.2,1248.0,74.0,5.0
5016,0,2017,120000,2,1,2,1,21.21,1197.0,81.8,5.0
5017,7,2015,110000,1,1,1,2,15.96,2523.0,62.1,7.0
5018,6,2012,67000,1,1,1,2,23.08,1461.0,63.12,5.0
5019,0,2014,50000,1,1,1,1,23.4,1248.0,74.0,5.0
5020,3,2012,100000,1,1,1,2,22.32,1582.0,126.3,5.0
5021,4,2015,80000,1,1,1,2,23.59,1364.0,67.05,5.0
5022,5,2011,50000,1,1,1,1,18.5,1399.0,68.0,5.0
5023,0,2007,70000,2,1,1,3,15.9,1298.0,85.0,5.0
5024,0,2011,70000,2,1,1,2,14.0,796.0,35.0,5.0
5025,0,2017,50000,1,1,1,1,24.3,1248.0,88.5,5.0
5026,6,2017,65000,1,1,1,2,21.04,1461.0,83.8,7.0
5027,0,2012,200000,1,1,1,2,20.77,1248.0,88.76,7.0
5028,0,2018,7500,1,1,1,1,28.09,1248.0,88.5,5.0
5029,6,2017,65000,1,1,1,2,21.04,1461.0,83.8,7.0
5030,0,2013,35000,2,1,1,2,18.6,1197.0,85.8,5.0
5031,16,2013,60000,1,1,2,1,16.2,2993.0,235.0,5.0
5032,0,2009,71000,2,1,1,1,16.1,1197.0,85.0,5.0
5033,0,2017,30000,2,1,1,1,23.95,998.0,67.05,5.0
5034,0,2012,50000,2,1,1,2,19.7,796.0,46.3,5.0
5035,12,2008,80000,1,1,2,2,14.84,2143.0,170.0,5.0
5036,17,2011,90000,2,1,1,2,18.06,1198.0,75.0,5.0
5037,3,2017,13000,2,1,1,1,18.6,1197.0,81.83,5.0
5038,0,2000,100000,2,1,1,3,16.1,796.0,37.0,4.0
5039,2,2018,30000,1,1,1,1,25.5,1498.0,98.6,5.0
5040,7,2012,120000,1,1,1,1,15.96,2523.0,62.1,7.0
5041,0,2010,120000,1,1,1,2,17.8,1248.0,75.0,5.0
5042,3,2014,70000,2,1,1,1,21.1,814.0,55.2,5.0
5043,0,2016,210000,1,1,1,1,25.2,1248.0,74.0,5.0
5044,8,2010,148000,1,1,1,2,19.09,1396.0,69.0,5.0
5045,7,2017,54188,1,1,1,1,18.49,1493.0,100.0,7.0
5046,7,2017,60000,1,1,1,1,18.49,1493.0,100.0,7.0
5047,1,2012,90000,1,1,1,1,20.5,1598.0,103.5,5.0
5048,9,2011,100000,2,1,1,3,18.6,1199.0,79.4,5.0
5049,3,2014,40000,2,1,1,1,21.1,814.0,55.2,5.0
5050,10,2014,35000,2,1,1,1,20.63,1198.0,67.0,5.0
5051,6,2017,20000,2,1,1,1,23.01,999.0,67.0,5.0
5052,0,2007,144000,3,1,1,2,10.9,796.0,32.8,5.0
5053,3,2014,54043,2,2,2,1,18.9,1197.0,81.86,5.0
5054,3,2012,66657,1,2,2,1,22.32,1582.0,126.32,5.0
5055,8,2016,42000,1,1,1,2,19.09,1405.0,69.01,5.0
5056,3,2013,35582,2,2,1,1,18.5,1197.0,82.85,5.0
5057,15,2013,54327,2,2,2,2,17.2,1197.0,103.6,5.0
5058,15,2016,7949,2,2,1,1,17.0,1198.0,73.75,5.0
5059,3,2010,59734,2,2,2,1,16.95,1197.0,78.9,5.0
5060,2,2012,49185,2,2,1,1,16.8,1497.0,116.4,5.0
5061,3,2011,56389,2,2,1,1,20.36,1197.0,78.9,5.0
5062,15,2013,58245,2,2,1,1,16.47,1198.0,73.9,5.0
5063,17,2015,36422,2,2,1,1,18.44,1198.0,75.0,5.0
5064,2,2011,42535,2,2,1,1,16.7,1198.0,88.8,5.0
5065,3,2011,40736,2,2,2,1,16.95,1197.0,78.9,5.0
5066,0,2012,56246,2,2,1,1,18.6,1197.0,85.8,5.0
5067,0,2011,55403,2,2,1,1,18.6,1197.0,85.8,5.0
5068,8,2018,30000,2,1,1,1,20.3,1199.0,84.0,5.0
5069,0,2015,67000,2,1,1,1,23.95,998.0,67.05,5.0
5070,3,2013,70000,2,1,1,1,17.01,1591.0,121.3,5.0
5071,3,2014,90000,1,1,1,2,24.0,1120.0,70.0,5.0
5072,3,2019,7500,2,1,1,1,18.6,1197.0,81.86,5.0
5073,8,2011,80000,1,1,1,2,11.57,2179.0,138.1,7.0
5074,8,2012,186000,1,1,1,1,23.57,1396.0,70.0,5.0
5075,8,2016,110000,1,1,1,2,25.0,1396.0,69.0,5.0
5076,5,2005,120000,1,1,1,3,17.8,1399.0,68.0,5.0
5077,5,2012,105358,1,1,1,3,17.8,1399.0,67.0,5.0
5078,3,2014,70000,2,1,1,2,18.6,1197.0,81.83,5.0
5079,3,2010,49200,2,1,1,2,19.81,1086.0,68.05,5.0
5080,2,2017,40000,2,1,1,1,17.4,1497.0,117.6,5.0
5081,2,2014,40000,1,1,1,2,24.2,1498.0,98.6,7.0
5082,7,2017,40000,1,1,1,1,18.49,1493.0,100.0,7.0
5083,9,2013,70000,2,1,1,1,18.6,1199.0,79.4,5.0
5084,3,2016,110000,1,1,1,1,19.67,1582.0,126.2,5.0
5085,0,2014,100000,2,1,1,1,23.95,998.0,67.05,5.0
5086,3,2018,10000,2,1,2,2,18.9,1197.0,81.86,5.0
5087,4,2017,70000,1,1,2,1,15.04,2755.0,174.5,7.0
5088,4,2016,100600,1,1,1,2,13.68,2393.0,147.8,8.0
5089,16,2012,50000,1,1,2,1,16.09,1995.0,184.0,5.0
5090,7,2014,136000,1,1,1,1,15.1,2179.0,140.0,7.0
5091,12,2017,48000,1,1,2,2,17.9,2143.0,136.0,5.0
5092,5,2010,110000,1,1,1,3,17.8,1399.0,68.0,5.0
5093,6,2012,86000,1,1,1,1,19.01,1461.0,108.45,5.0
5094,0,2009,141000,2,1,1,2,19.7,796.0,46.3,5.0
5095,2,2011,80000,2,1,1,3,17.0,1497.0,118.0,5.0
5096,7,2015,140000,1,1,1,1,16.0,2179.0,140.0,7.0
5097,0,2014,65000,1,1,1,2,23.4,1248.0,74.0,5.0
5098,0,2014,110000,1,1,1,2,23.4,1248.0,74.0,5.0
5099,8,2008,100000,1,1,1,2,17.0,1405.0,70.0,5.0
5100,0,2015,80000,1,1,1,1,25.2,1248.0,74.0,5.0
5101,0,2008,90000,2,1,1,2,18.9,998.0,67.1,5.0
5102,3,2016,35000,1,1,1,1,22.54,1396.0,88.73,5.0
5103,0,2008,195000,2,1,1,2,19.7,796.0,46.3,5.0
5104,3,2017,60000,1,1,1,1,22.54,1396.0,88.73,5.0
5105,0,2004,50000,2,1,1,1,16.1,796.0,37.0,4.0
5106,3,2012,100000,1,1,1,2,22.32,1582.0,126.32,5.0
5107,25,2015,70000,1,1,1,1,20.4,1248.0,91.7,5.0
5108,0,2017,30000,1,1,1,1,25.2,1248.0,74.0,5.0
5109,0,2016,27000,2,1,1,1,23.1,998.0,67.04,5.0
5110,0,2020,5000,2,1,1,1,21.21,1197.0,81.8,5.0
5111,0,2012,110000,1,1,1,2,20.77,1248.0,88.76,7.0
5112,2,2013,80000,2,1,1,2,16.8,1497.0,116.3,5.0
5113,7,2018,80000,1,1,1,1,16.5,1493.0,70.0,7.0
5114,7,2014,110000,1,1,1,1,20.8,1461.0,65.0,5.0
5115,0,2015,60000,1,1,1,1,26.59,1248.0,74.0,5.0
5116,0,2014,60000,1,1,1,2,20.77,1248.0,88.8,7.0
5117,0,2014,64000,1,1,1,2,20.77,1248.0,88.8,7.0
5118,6,2014,120000,1,1,1,1,20.45,1461.0,83.8,5.0
5119,6,2014,120000,1,1,1,1,20.45,1461.0,83.8,5.0
5120,5,2018,60000,1,1,1,1,24.4,1498.0,98.63,5.0
5121,12,2011,81500,1,1,2,2,14.84,2143.0,167.62,5.0
5122,12,2011,80000,1,1,2,1,15.8,2148.0,170.0,5.0
5123,7,2019,15000,1,1,1,1,20.0,1497.0,115.0,5.0
5124,0,2011,60000,1,1,1,1,19.3,1248.0,73.9,5.0
5125,15,2016,40000,2,1,1,2,16.2,1199.0,74.0,5.0
5126,15,2016,40000,2,1,1,2,16.2,1199.0,74.0,5.0
5127,0,2009,70000,2,1,1,2,18.9,1061.0,67.0,5.0
5128,3,2009,35000,2,1,1,1,19.81,1086.0,68.05,5.0
5129,8,2012,50000,1,1,1,3,19.09,1396.0,69.0,5.0
5130,5,2019,3177,2,2,1,1,18.5,1194.0,94.93,5.0
5131,3,2015,39414,2,2,1,1,18.9,1197.0,81.86,5.0
5132,8,2012,30078,2,2,1,1,15.3,1396.0,70.0,5.0
5133,3,2012,44588,2,2,1,1,21.1,814.0,55.2,5.0
5134,0,2015,49907,2,2,1,1,21.63,998.0,67.04,5.0
5135,0,2013,67082,2,2,1,2,21.21,1197.0,81.8,5.0
5136,5,2016,112879,1,2,1,2,23.0,1498.0,98.96,5.0
5137,2,2013,80000,2,1,1,2,19.4,1198.0,86.8,5.0
5138,3,2017,25000,2,1,1,1,18.6,1197.0,81.83,5.0
5139,2,2018,10200,2,1,1,1,17.4,1497.0,117.6,5.0
5140,7,2018,60000,1,1,1,1,16.5,1493.0,70.0,7.0
5141,0,2017,20000,2,1,1,2,23.1,998.0,67.04,5.0
5142,7,2017,60000,1,1,1,1,16.0,2179.0,140.0,7.0
5143,6,2016,30000,2,1,1,3,23.01,999.0,67.0,5.0
5144,3,2013,40000,2,1,1,2,21.1,814.0,55.2,5.0
5145,0,2016,60000,2,1,1,1,20.4,1197.0,81.8,5.0
5146,0,2012,111000,2,1,1,1,19.7,796.0,46.3,5.0
5147,0,2014,70000,1,1,1,2,23.4,1248.0,74.0,5.0
5148,0,2010,100000,2,1,1,3,20.92,998.0,67.1,5.0
5149,3,2017,25000,2,1,1,1,20.3,998.0,68.05,5.0
5150,5,2011,100000,2,1,1,1,15.3,1596.0,99.6,5.0
5151,7,2016,35000,1,1,1,1,25.32,1198.0,77.0,6.0
5152,3,2018,25000,1,1,1,1,25.4,1186.0,73.97,5.0
5153,0,2003,58000,2,1,1,1,16.1,796.0,37.0,4.0
5154,5,2019,20000,2,1,1,1,19.4,1194.0,94.93,5.0
5155,10,2019,1300,2,1,1,1,22.5,999.0,67.0,5.0
5156,0,1997,120000,2,1,1,2,16.1,796.0,37.0,4.0
5157,0,2014,15000,2,1,1,1,20.51,998.0,67.04,5.0
5158,6,2016,25000,2,1,1,1,25.17,799.0,53.3,5.0
5159,17,2014,150000,1,1,1,1,19.01,1461.0,108.5,5.0
5160,0,2018,10000,2,1,1,1,23.1,998.0,67.04,5.0
5161,3,2015,70000,1,1,1,1,19.67,1582.0,126.2,5.0
5162,8,2017,80000,1,1,1,1,22.95,1248.0,74.0,5.0
5163,0,2015,50000,1,1,1,1,25.2,1248.0,74.0,5.0
5164,3,2014,83000,1,1,1,3,22.32,1582.0,126.32,5.0
5165,0,2013,116000,1,1,1,2,23.4,1248.0,74.0,5.0
5166,25,2015,60000,2,1,1,3,15.8,1172.0,67.1,5.0
5167,0,2008,175802,1,1,1,3,19.3,1248.0,73.9,5.0
5168,4,2006,192000,1,1,1,4,12.8,2494.0,102.0,8.0
5169,15,2011,73840,2,1,1,1,15.04,1598.0,103.6,5.0
5170,7,2011,162000,1,1,1,2,13.6,2523.0,63.0,8.0
5171,10,2018,20000,2,1,2,1,23.0,999.0,67.0,5.0
5172,3,2013,75000,2,1,1,3,18.9,1197.0,82.0,5.0
5173,7,2011,320000,1,1,1,3,12.05,2179.0,120.0,8.0
5174,15,2015,120000,1,1,1,2,20.34,1498.0,103.2,5.0
5175,1,2017,40000,1,1,2,1,21.66,1498.0,108.6,5.0
5176,0,2010,20000,2,1,1,1,19.7,796.0,46.3,5.0
5177,3,2014,70000,2,1,1,1,21.1,814.0,55.2,5.0
5178,6,2016,30000,1,1,1,1,19.64,1461.0,108.45,5.0
5179,7,2014,120000,1,1,1,1,15.1,2179.0,140.0,7.0
5180,6,2019,25000,2,1,1,1,23.01,999.0,67.0,5.0
5181,6,2016,80000,2,1,1,1,25.17,799.0,53.3,5.0
5182,0,2013,67000,2,1,1,1,19.1,1197.0,85.8,5.0
5183,3,2008,120000,2,1,1,2,19.81,1086.0,68.05,5.0
5184,0,2019,9000,1,1,1,1,24.3,1248.0,88.5,5.0
5185,4,2014,60000,1,1,2,1,11.0,2982.0,170.3,7.0
5186,2,2014,80000,1,1,1,2,25.1,1498.0,98.6,5.0
5187,9,2011,120000,1,1,1,2,12.2,2499.0,80.0,10.0
5188,2,2019,24857,2,2,2,5,16.5,1799.0,139.46,5.0
5189,3,2017,26442,2,1,1,1,20.3,998.0,68.05,5.0
5190,0,2017,35000,2,1,1,1,17.5,1373.0,91.1,7.0
5191,0,2010,28000,2,1,1,2,19.7,796.0,46.3,5.0
5192,0,2015,80000,1,1,1,1,20.77,1248.0,88.8,7.0
5193,0,2005,39000,2,1,1,1,19.7,796.0,46.3,5.0
5194,0,2017,20000,2,1,2,1,20.51,998.0,67.0,5.0
5195,17,2013,50000,1,1,1,1,21.64,1461.0,84.8,5.0
5196,2,2017,40000,2,1,2,1,19.0,1199.0,88.7,5.0
5197,3,2015,15000,2,1,1,1,18.9,1197.0,82.0,5.0
5198,0,2019,15000,2,1,2,1,22.0,1197.0,81.8,5.0
5199,0,2015,30000,2,1,1,1,20.4,1197.0,81.8,5.0
5200,2,2014,70000,1,1,1,1,26.0,1498.0,98.6,5.0
5201,9,2012,80000,2,1,1,1,16.2,995.0,62.1,5.0
5202,7,2013,80000,1,1,1,1,15.96,2523.0,63.0,9.0
5203,4,2015,120000,1,1,1,1,12.99,2494.0,100.6,7.0
5204,3,2016,80000,1,1,1,1,23.9,1582.0,126.2,5.0
5205,0,2020,5000,2,1,1,1,21.21,1197.0,81.8,5.0
5206,2,2017,50000,2,1,1,1,18.5,1198.0,86.8,5.0
5207,0,2017,65000,1,1,1,1,26.59,1248.0,74.0,5.0
5208,0,2017,35000,1,1,1,1,27.39,1248.0,74.0,5.0
5209,2,2015,90000,1,1,1,1,27.3,1498.0,98.6,5.0
5210,0,2016,100000,1,1,1,1,25.2,1248.0,74.0,5.0
5211,6,2016,15000,2,1,1,1,25.17,799.0,53.3,5.0
5212,5,2011,147000,1,1,1,1,20.0,1399.0,68.0,5.0
5213,7,2017,20000,1,1,1,1,16.0,2179.0,140.0,7.0
5214,3,2009,120000,1,1,1,2,23.0,1396.0,90.0,5.0
5215,4,2011,250000,1,1,1,2,12.8,2494.0,102.0,7.0
5216,5,2016,69000,1,1,1,2,25.83,1498.0,99.0,5.0
5217,0,2017,80000,1,1,1,1,28.09,1248.0,88.5,5.0
5218,3,2012,97000,3,1,1,3,19.0,1086.0,68.1,5.0
5219,6,2016,15000,2,1,1,1,25.17,799.0,53.3,5.0
5220,0,2005,50800,2,2,1,2,19.7,796.0,46.3,5.0
5221,16,2018,30000,1,1,2,1,17.09,2993.0,261.4,4.0
5222,3,2018,40142,1,2,1,1,24.4,1120.0,71.0,5.0
5223,3,2019,9400,2,2,1,1,18.6,1197.0,81.83,5.0
5224,7,2016,62000,1,2,1,1,25.32,1198.0,77.0,5.0
5225,7,2019,12584,1,2,1,1,16.55,2498.0,105.0,6.0
5226,3,2019,4300,2,2,1,1,18.6,1197.0,81.86,5.0
5227,0,2019,14548,2,2,1,1,21.21,1197.0,81.8,5.0
5228,5,2018,44772,1,2,1,2,23.0,1498.0,98.96,5.0
5229,0,2018,48500,1,2,1,1,25.47,1248.0,88.5,7.0
5230,3,2017,28782,2,2,1,1,18.6,1197.0,81.83,5.0
5231,3,2018,28451,2,2,1,1,18.6,1197.0,81.83,5.0
5232,0,2018,36500,1,2,1,1,24.3,1248.0,88.5,5.0
5233,0,2018,44885,1,2,1,1,26.59,1248.0,74.0,5.0
5234,8,2009,110000,1,1,1,2,17.0,1405.0,71.0,5.0
5235,3,2017,41000,1,2,1,1,20.5,1582.0,126.2,5.0
5236,0,2019,50000,1,2,1,1,24.52,1248.0,88.5,7.0
5237,0,2016,66000,1,2,1,1,20.77,1248.0,88.8,7.0
5238,0,2013,65000,1,2,1,1,20.77,1248.0,88.76,7.0
5239,3,2014,76000,1,2,1,1,22.54,1396.0,88.73,5.0
5240,4,2013,95000,1,2,1,1,12.8,2494.0,102.0,7.0
5241,2,2013,55000,2,2,1,2,17.0,1497.0,118.0,5.0
5242,10,2017,65000,2,2,1,1,19.02,1198.0,67.05,7.0
5243,0,2017,76000,1,2,1,1,25.47,1248.0,88.5,7.0
5244,0,2018,47000,2,2,1,2,16.02,1373.0,93.7,7.0
5245,0,2017,70000,1,2,1,1,23.4,1248.0,74.0,5.0
5246,0,2014,89000,1,2,1,1,22.9,1248.0,74.0,5.0
5247,4,2017,98000,1,2,1,1,13.68,2393.0,147.51,7.0
5248,4,2016,90000,1,2,1,1,13.68,2393.0,147.51,7.0
5249,0,2013,57000,1,1,1,1,22.9,1248.0,74.0,5.0
5250,0,2017,70000,1,1,1,1,26.59,1248.0,74.0,5.0
5251,3,2016,49200,2,1,1,1,21.1,814.0,55.2,5.0
5252,2,2009,125000,2,1,1,2,13.5,1799.0,130.0,5.0
5253,3,2008,60000,2,1,1,2,19.81,1086.0,68.05,5.0
5254,0,2015,120000,2,1,1,2,15.37,1196.0,73.0,5.0
5255,0,2004,110000,2,1,1,3,19.7,796.0,46.3,5.0
5256,0,2007,70000,2,1,1,2,18.9,1061.0,67.0,5.0
5257,0,2006,168000,2,1,1,2,18.9,998.0,67.1,5.0
5258,7,2018,30000,1,1,1,1,16.0,2179.0,140.0,7.0
5259,3,2015,60000,1,1,1,1,24.0,1120.0,70.0,5.0
5260,0,2016,131111,1,1,1,1,25.2,1248.0,74.0,5.0
5261,7,2007,120000,1,1,1,2,19.2,1461.0,65.0,5.0
5262,0,2012,58400,1,1,1,2,19.3,1248.0,73.9,5.0
5263,0,2016,23400,2,1,1,2,23.95,998.0,67.1,5.0
5264,0,2018,50000,2,1,1,1,23.1,998.0,67.04,5.0
5265,7,2014,90000,1,1,1,1,15.1,2179.0,140.0,7.0
5266,3,2019,3010,2,1,2,1,20.3,1086.0,68.0,5.0
5267,8,2010,80000,1,1,1,1,21.12,1248.0,88.8,5.0
5268,5,2011,155000,1,1,1,2,17.8,1399.0,68.0,5.0
5269,0,1998,70000,2,1,1,2,16.1,796.0,37.0,4.0
5270,3,2018,4000,2,1,1,1,18.9,1197.0,81.86,5.0
5271,0,2007,35000,2,1,1,2,19.7,796.0,46.3,5.0
5272,0,2003,121000,2,1,1,1,17.3,993.0,60.0,5.0
5273,5,2015,110000,1,1,1,2,22.77,1498.0,98.59,5.0
5274,5,2010,170000,1,1,1,2,17.8,1399.0,68.0,5.0
5275,0,2010,175000,1,1,1,3,17.8,1248.0,75.0,5.0
5276,5,2008,163000,1,1,1,1,17.8,1399.0,68.0,5.0
5277,5,2008,163000,1,1,1,1,17.8,1399.0,68.0,5.0
5278,7,2010,77088,1,1,1,1,14.0,2489.0,95.0,8.0
5279,17,2011,110000,1,1,1,3,23.08,1461.0,63.1,5.0
5280,7,2016,136511,1,1,1,1,15.96,2523.0,62.1,7.0
5281,0,2015,80000,2,1,1,1,16.02,1373.0,93.7,7.0
5282,0,2015,60000,2,1,1,1,16.02,1373.0,93.7,7.0
5283,0,2016,36000,2,1,1,1,20.85,1197.0,83.14,5.0
5284,0,2012,65000,2,1,1,2,18.9,998.0,67.1,5.0
5285,16,2011,50000,1,1,2,1,17.05,1995.0,184.0,5.0
5286,0,2012,60000,3,1,1,1,26.2,998.0,58.2,5.0
5287,25,2013,82500,1,1,1,1,20.3,1248.0,75.0,5.0
5288,5,2018,30000,1,1,1,2,23.0,1498.0,98.96,5.0
5289,9,2011,100000,1,1,1,3,18.3,1991.0,147.9,5.0
5290,0,2015,70000,1,1,1,2,26.59,1248.0,74.0,5.0
5291,8,2017,85000,1,1,1,1,20.65,1248.0,88.7,5.0
5292,0,2014,60000,2,1,1,2,20.51,998.0,67.04,5.0
5293,0,2015,20000,2,1,1,3,22.74,796.0,47.3,5.0
5294,6,2014,80000,1,1,1,1,19.01,1461.0,108.45,5.0
5295,7,2009,100000,1,1,1,2,13.0,2489.0,95.0,8.0
5296,0,2016,80000,1,1,1,2,24.3,1248.0,88.5,5.0
5297,8,2017,35000,2,1,1,1,17.57,1193.0,88.7,5.0
5298,9,2013,139000,1,1,1,1,25.44,936.0,57.6,5.0
5299,0,2005,90000,2,1,2,2,19.7,796.0,46.3,5.0
5300,2,2008,100000,2,1,1,1,17.7,1497.0,78.0,5.0
5301,15,2011,90000,1,1,1,1,20.54,1598.0,103.6,5.0
5302,7,2007,105000,1,1,1,2,13.6,2523.0,63.0,7.0
5303,3,2017,40000,1,1,1,2,25.4,1186.0,73.97,5.0
5304,3,2017,90000,2,1,1,1,20.14,1197.0,81.86,5.0
5305,0,2015,36710,2,1,1,2,22.74,796.0,47.3,5.0
5306,0,2016,28180,1,2,1,1,23.65,1248.0,88.5,5.0
5307,8,2019,15000,1,1,1,1,17.0,1956.0,138.1,5.0
5308,10,2019,4000,2,1,1,1,19.72,1198.0,67.0,7.0
5309,0,2014,30000,1,1,1,1,23.2,1248.0,73.94,5.0
5310,0,2013,15000,2,1,1,1,18.6,1197.0,85.8,5.0
5311,0,2017,20000,2,1,1,1,21.4,1197.0,83.1,5.0
5312,3,2018,56000,2,1,1,1,18.9,1197.0,81.86,5.0
5313,3,2017,19000,2,1,1,1,17.19,1197.0,81.86,5.0
5314,5,2016,30000,1,1,2,1,12.62,2198.0,158.0,7.0
5315,3,2017,70000,2,1,1,1,18.6,1197.0,81.83,5.0
5316,8,2009,30000,1,1,1,1,19.09,1396.0,69.0,5.0
5317,0,2019,15000,2,1,1,1,15.37,1196.0,73.0,5.0
5318,0,2013,85000,2,1,1,1,22.74,796.0,47.3,5.0
5319,0,2018,50000,2,1,2,1,22.0,1197.0,81.8,5.0
5320,3,2019,20000,2,1,1,1,17.19,1197.0,81.86,5.0
5321,0,2017,25000,2,1,1,1,20.51,998.0,67.04,5.0
5322,8,2018,25000,2,1,1,1,17.0,1198.0,108.5,5.0
5323,0,2014,50000,2,1,1,1,19.1,1197.0,85.8,5.0
5324,3,2011,150000,1,1,1,4,23.0,1396.0,90.0,5.0
5325,4,2009,90000,2,1,2,1,14.53,1794.0,138.1,5.0
5326,8,2019,100000,2,1,1,1,17.57,1193.0,88.7,5.0
5327,5,2008,180000,1,1,1,2,17.8,1399.0,67.0,5.0
5328,0,2013,50000,2,1,1,2,22.74,796.0,47.3,5.0
5329,0,2012,80000,1,1,1,3,23.2,1248.0,73.94,5.0
5330,0,1999,100000,2,1,1,3,17.3,993.0,60.0,5.0
5331,3,2014,93000,2,1,1,2,21.1,814.0,55.2,5.0
5332,7,2014,11500,1,1,1,1,15.96,2523.0,63.0,9.0
5333,3,2013,120000,2,1,1,1,18.5,1197.0,82.85,5.0
5334,7,2015,50000,1,1,1,1,14.95,2489.0,93.7,9.0
5335,2,2012,120000,2,1,1,1,16.8,1497.0,116.3,5.0
5336,5,2010,100000,1,1,1,2,17.8,1399.0,68.0,5.0
5337,0,2004,57000,2,1,1,2,16.1,796.0,37.0,4.0
5338,3,2016,60000,2,1,1,1,21.1,814.0,55.2,5.0
5339,5,2017,44077,2,2,2,1,17.01,1499.0,110.5,5.0
5340,0,2017,90000,2,1,1,2,24.7,796.0,47.3,5.0
5341,3,2018,50000,1,1,1,2,21.19,1396.0,88.73,5.0
5342,5,2017,60000,1,1,1,1,22.77,1498.0,98.59,5.0
5343,3,2012,20000,2,1,1,3,19.81,1086.0,68.05,5.0
5344,0,2010,90000,2,1,1,3,19.7,796.0,46.3,5.0
5345,5,2016,70000,1,1,1,2,25.83,1498.0,99.0,5.0
5346,9,2016,80000,1,1,1,1,18.2,1248.0,73.74,8.0
5347,3,2012,72000,1,1,1,2,22.32,1582.0,126.32,5.0
5348,7,2016,50000,1,1,1,1,15.4,1997.0,120.0,7.0
5349,0,2012,90000,2,1,1,2,17.5,1298.0,85.8,5.0
5350,3,2019,17000,2,1,1,1,18.6,1197.0,81.86,5.0
5351,7,2012,70000,1,1,1,1,12.05,2179.0,120.0,8.0
5352,15,2012,74000,1,1,1,2,22.07,1199.0,73.9,5.0
5353,0,2006,60000,2,1,1,2,19.7,796.0,46.3,5.0
5354,0,2016,15000,2,1,1,1,22.74,796.0,47.3,5.0
5355,2,2019,72000,1,1,1,1,25.5,1498.0,98.6,5.0
5356,8,2008,25000,2,1,1,2,16.84,1193.0,64.4,5.0
5357,0,2003,114000,2,1,1,1,19.7,796.0,46.3,5.0
5358,2,2005,120000,2,1,1,1,13.0,1493.0,100.0,5.0
5359,1,2003,250000,1,1,1,2,18.7,1896.0,66.0,5.0
5360,8,2009,55768,1,1,1,1,17.0,1405.0,71.0,5.0
5361,3,2017,40000,2,1,2,1,18.9,1197.0,81.86,5.0
5362,0,2020,70000,2,1,1,2,21.79,998.0,67.05,5.0
5363,8,2018,50000,2,1,1,1,20.3,1199.0,84.0,5.0
5364,0,2017,20000,2,1,1,1,23.95,998.0,67.05,5.0
5365,0,2013,70000,1,1,1,2,23.4,1248.0,74.0,5.0
5366,3,2014,60000,2,1,1,1,18.9,1197.0,82.0,5.0
5367,8,2009,120000,1,1,1,1,17.0,1405.0,71.0,5.0
5368,0,2011,110000,1,1,1,2,21.1,1248.0,73.9,5.0
5369,8,2017,60000,2,1,1,1,23.84,1199.0,84.0,5.0
5370,9,2009,30000,2,1,1,1,16.5,995.0,63.0,5.0
5371,1,2018,35000,1,1,1,1,21.13,1498.0,108.6,5.0
5372,0,2003,50000,2,1,1,3,16.1,796.0,37.0,4.0
5373,6,2012,100000,1,1,1,1,19.01,1461.0,108.45,5.0
5374,7,2012,80000,1,1,1,3,15.1,2179.0,140.0,7.0
5375,15,2014,84000,1,1,1,2,20.14,1498.0,88.5,5.0
5376,5,2014,60000,1,1,1,1,25.01,1498.0,89.75,5.0
